Дата;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
31.01.2024 2:00;4.0;764.4;776.2;;93;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;02.сен;Осадков нет;1;;;;
31.01.2024 1:00;03.май;764.5;776.4;-0.3;89;Переменное направление;1;;;; ;;;;;;;;;;;01.авг;Осадков нет;6;;;;
31.01.2024 0:00;06.июн;764.5;776.4;;84;Ветер, дующий с юго-востока;2;;;; ;;;;;;;;;;;04.янв;Осадков нет;1;;;;
30.01.2024 23:00;06.сен;764.5;776.4;;84;Ветер, дующий с юго-востока;2;;;; ;;;;;;;;;;;04.мар;Осадков нет;1;;;;
30.01.2024 22:00;07.июл;764.8;776.6;0.3;83;Ветер, дующий с востоко-юго-востока;2;;;Облаков нет.; ;;;;;;;;;;20.0;5.0;;;;;;
30.01.2024 21:00;8.0;764.8;776.7;;82;Штиль, безветрие;0;;;; ;;;;;;;;;;;05.янв;Осадков нет;1;;;;
30.01.2024 20:00;08.фев;764.6;776.5;;81;Ветер, дующий с юго-востока;1;;;; ;;;;;;;;;;;05.янв;Осадков нет;1;;;;
30.01.2024 19:00;09.мар;764.5;776.3;0.5;78;Переменное направление;1;;;Облаков нет.; ;;;;14.янв;;;;;;20.0;05.июн;Осадков нет;12;;;;
30.01.2024 18:00;10.янв;764.3;776.2;;74;Ветер, дующий с юго-юго-запада;1;;;; ;;;;;;;;;;;05.июн;Осадков нет;1;;;;
30.01.2024 17:00;11.авг;764.2;776.0;;65;Ветер, дующий с западо-юго-запада;2;;;; ;;;;;;;;;;;05.мар;Осадков нет;1;;;;
30.01.2024 16:00;13.июн;764.0;775.9;-0.5;53;Ветер, дующий с запада;2;;;Облаков нет.; ;;;;;;;;;;20.0;04.янв;;;;;;
30.01.2024 15:00;13.июл;763.9;775.7;;50;Штиль, безветрие;0;;;; ;;;;;;;;;;;03.май;Осадков нет;1;;;;
30.01.2024 14:00;13.апр;763.9;775.8;;54;Штиль, безветрие;0;;;; ;;;;;;;;;;;04.фев;Осадков нет;1;;;;
30.01.2024 13:00;13.янв;764.5;776.3;-0.4;56;Переменное направление;1;;;10%  или менее, но не 0; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;10%  или менее, но не 0;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;04.май;Осадков нет;6;;;;
30.01.2024 12:00;11.июл;764.9;776.8;;62;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;04.июн;Осадков нет;1;;;;
30.01.2024 11:00;08.сен;765.1;777.1;;69;Штиль, безветрие;0;;;; ;;;;;;;;;;;03.апр;Осадков нет;1;;;;
30.01.2024 10:00;05.янв;764.9;776.8;0.7;78;Ветер, дующий с севера;2;;;Облаков нет.; ;;;;;;;;;;25.0;01.июн;;;;;;
30.01.2024 9:00;03.фев;764.8;776.6;;83;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;0.6;Осадков нет;1;;;;
30.01.2024 8:00;01.авг;764.5;776.4;;85;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;-0.5;Осадков нет;1;;;;
30.01.2024 7:00;01.июн;764.2;776.0;0.2;89;Ветер, дующий с севера;1;;;Облаков нет.; ;;;01.фев;;;;;;;20.0;0.0;Осадков нет;12;;;;
30.01.2024 6:00;02.янв;764.2;776.0;;89;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;0.4;Осадков нет;1;;;;
30.01.2024 5:00;02.янв;764.1;775.9;;93;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;1.0;Осадков нет;1;;;;
30.01.2024 4:00;02.июн;764.0;775.9;-0.3;95;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;01.сен;;;;;;
30.01.2024 3:00;03.фев;764.1;775.9;;93;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;02.янв;Осадков нет;1;;;;
30.01.2024 2:00;03.мар;764.3;776.2;;91;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;01.сен;Осадков нет;1;;;;
30.01.2024 1:00;05.янв;764.3;776.2;0.1;82;Ветер, дующий с востоко-северо-востока;2;;;; ;;;;;;;;;;;02.фев;Осадков нет;6;;;;
30.01.2024 0:00;05.сен;764.5;776.3;;84;Ветер, дующий с востоко-юго-востока;1;;;; ;;;;;;;;;;;03.мар;Осадков нет;1;;;;
29.01.2024 23:00;07.мар;764.3;776.2;;84;Ветер, дующий с юго-юго-востока;1;;;; ;;;;;;;;;;;04.июл;Осадков нет;1;;;;
29.01.2024 22:00;08.янв;764.2;776.1;0.2;82;Ветер, дующий с юго-востока;2;;;Облаков нет.; ;;;;;;;;;;25.0;05.янв;;;;;;
29.01.2024 21:00;07.июл;764.3;776.2;;83;Штиль, безветрие;0;;;; ;;;;;;;;;;;04.сен;Осадков нет;1;;;;
29.01.2024 20:00;08.янв;764.2;776.1;;83;Ветер, дующий с юго-востока;1;;;; ;;;;;;;;;;;05.апр;Осадков нет;1;;;;
29.01.2024 19:00;09.июл;764.0;775.9;0.5;78;Ветер, дующий с юго-востока;2;;;Облаков нет.; ;;;;14.июл;;;;;;25.0;6.0;Осадков нет;12;;;;
29.01.2024 18:00;10.май;763.9;775.8;;73;Ветер, дующий с юга;1;;;; ;;;;;;;;;;;05.авг;Осадков нет;1;;;;
29.01.2024 17:00;12.май;763.6;775.5;;64;Ветер, дующий с западо-юго-запада;2;;;; ;;;;;;;;;;;05.авг;Осадков нет;1;;;;
29.01.2024 16:00;13.мар;763.5;775.3;-0.7;61;Ветер, дующий с западо-юго-запада;3;;;20–30%.; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;20–30%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;05.авг;;;;;;
29.01.2024 15:00;13.июл;763.6;775.5;;59;Ветер, дующий с западо-юго-запада;3;;;; ;;;;;;;;;;;05.июл;Осадков нет;1;;;;
29.01.2024 14:00;13.сен;763.8;775.6;;56;Ветер, дующий с запада;2;;;; ;;;;;;;;;;;05.янв;Осадков нет;1;;;;
29.01.2024 13:00;13.мар;764.2;776.0;-0.6;59;Ветер, дующий с западо-юго-запада;2;;;Облаков нет.; ;;;;;;;;;;20.0;05.апр;Осадков нет;6;;;;
29.01.2024 12:00;12.0;764.5;776.4;;57;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;03.июл;Осадков нет;1;;;;
29.01.2024 11:00;08.сен;764.9;776.8;;58;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;01.янв;Осадков нет;1;;;;
29.01.2024 10:00;05.июн;764.8;776.6;0.9;62;Ветер, дующий с северо-северо-востока;3;;;Облаков нет.; ;;;;;;;;;;20.0;-1.1;;;;;;
29.01.2024 9:00;04.мар;764.6;776.5;;65;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;-1.8;Осадков нет;1;;;;
29.01.2024 8:00;02.июн;764.4;776.2;;73;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;-1.9;Осадков нет;1;;;;
29.01.2024 7:00;02.июн;763.9;775.8;0.0;76;Ветер, дующий с северо-востока;2;;;Облаков нет.; ;;;0.8;;;;;;;20.0;-1.2;Осадков нет;12;;;;
29.01.2024 6:00;0.9;763.9;775.7;;79;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;-2.3;Осадков нет;1;;;;
29.01.2024 5:00;01.авг;763.8;775.6;;87;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;-0.2;Осадков нет;1;;;;
29.01.2024 4:00;02.апр;763.9;775.7;-0.2;91;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;01.янв;;;;;;
29.01.2024 3:00;03.фев;763.9;775.8;;91;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;01.сен;Осадков нет;1;;;;
29.01.2024 2:00;05.май;764.0;775.9;;79;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;02.янв;Осадков нет;1;;;;
29.01.2024 1:00;05.авг;764.1;775.9;0.2;80;Ветер, дующий с востока;2;;;Облаков нет.; ;;;;;;;;;;20.0;02.июн;Осадков нет;6;;;;
29.01.2024 0:00;04.авг;764.2;776.1;;84;Ветер, дующий с востока;1;;;; ;;;;;;;;;;;02.мар;Осадков нет;1;;;;
28.01.2024 23:00;06.янв;764.2;776.0;;88;Штиль, безветрие;0;;;; ;;;;;;;;;;;04.мар;Осадков нет;1;;;;
28.01.2024 22:00;8.0;763.9;775.8;0.2;86;Ветер, дующий с юго-востока;1;;;Облаков нет.; ;;;;;;;;;;20.0;05.авг;;;;;;
28.01.2024 21:00;8.0;763.9;775.8;;87;Ветер, дующий с юго-востока;1;;;; ;;;;;;;;;;;05.сен;Осадков нет;1;;;;
28.01.2024 20:00;09.мар;763.9;775.7;;86;Ветер, дующий с юго-востока;1;;;; ;;;;;;;;;;;07.янв;Осадков нет;1;;;;
28.01.2024 19:00;10.июн;763.7;775.6;0.4;81;Переменное направление;1;;;Облаков нет.; ;;;;15.мар;;;;;;20.0;07.май;Осадков нет;12;;;;
28.01.2024 18:00;11.май;763.6;775.4;;77;Ветер, дующий с юго-запада;2;;;; ;;;;;;;;;;;07.май;Осадков нет;1;;;;
28.01.2024 17:00;13.0;763.3;775.2;;71;Ветер, дующий с западо-северо-запада;2;;;; ;;;;;;;;;;;07.авг;Осадков нет;1;;;;
28.01.2024 16:00;14.июн;763.3;775.2;-1.1;64;Ветер, дующий с западо-северо-запада;3;;;Облаков нет.; ;;;;;;;;;;20.0;07.сен;;;;;;
28.01.2024 15:00;15.янв;763.5;775.3;;44;Ветер, дующий с севера;3;;;; ;;;;;;;;;;;02.авг;Осадков нет;1;;;;
28.01.2024 14:00;14.апр;763.8;775.6;;54;Ветер, дующий с северо-северо-запада;3;;;; ;;;;;;;;;;;05.фев;Осадков нет;1;;;;
28.01.2024 13:00;14.0;764.4;776.2;-0.1;67;Ветер, дующий с запада;3;;;Облаков нет.; ;;;;;;;;;;20.0;07.сен;Осадков нет;6;;;;
28.01.2024 12:00;13.июл;764.7;776.5;;66;Ветер, дующий с северо-северо-запада;1;;;; ;;;;;;;;;;;07.май;Осадков нет;1;;;;
28.01.2024 11:00;10.июл;764.8;776.7;;77;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;06.июл;Осадков нет;1;;;;
28.01.2024 10:00;08.май;764.5;776.4;01.мар;84;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;05.сен;;;;;;
28.01.2024 9:00;06.янв;764.2;776.0;;88;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;04.мар;Осадков нет;1;;;;
28.01.2024 8:00;05.июн;763.8;775.6;;90;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;4.0;Осадков нет;1;;;;
28.01.2024 7:00;05.янв;763.2;775.0;0.9;93;Ветер, дующий с северо-востока;1;;;Облаков нет.; ;;;04.май;;;;;;;20.0;04.янв;Осадков нет;12;;;;
28.01.2024 6:00;5.0;762.7;774.5;;94;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;04.янв;Осадков нет;1;;;;
28.01.2024 5:00;06.мар;762.4;774.2;;94;Штиль, безветрие;0;;;; ;;;;;;;;;;;05.апр;Осадков нет;1;;;;
28.01.2024 4:00;05.мар;762.3;774.1;0.7;94;Переменное направление;1;;;; ;;;;;;;;;;;04.апр;;;;;;
28.01.2024 3:00;05.сен;762.2;774.0;;92;Ветер, дующий с востоко-северо-востока;1;;;; ;;;;;;;;;;;04.июл;Осадков нет;1;;;;
28.01.2024 2:00;05.сен;762.0;773.8;;93;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;04.сен;Осадков нет;1;;;;
28.01.2024 1:00;7.0;761.6;773.5;0.7;84;Ветер, дующий с севера;2;;;Облаков нет.; ;;;;;;;;;;25.0;04.апр;Осадков нет;6;;;;
28.01.2024 0:00;9.0;761.4;773.2;;82;Ветер, дующий с юго-востока;3;;;; ;;;;;;;;;;;6.0;Осадков нет;1;;;;
27.01.2024 23:00;09.янв;761.2;773.0;;85;Ветер, дующий с юго-востока;3;;;; ;;;;;;;;;;;06.июл;Осадков нет;1;;;;
27.01.2024 22:00;09.авг;760.9;772.8;0.9;87;Ветер, дующий с юго-юго-востока;1;;;Облаков нет.; ;;;;;;;;;;20.0;07.авг;;;;;;
27.01.2024 21:00;09.авг;760.7;772.5;;85;Штиль, безветрие;0;;;; ;;;;;;;;;;;07.мар;Осадков нет;1;;;;
27.01.2024 20:00;10.янв;760.4;772.2;;82;Ветер, дующий с юга;2;;;; ;;;;;;;;;;;07.янв;Осадков нет;1;;;;
27.01.2024 19:00;11.янв;760.0;771.8;0.9;81;Ветер, дующий с юго-юго-востока;1;;;Облаков нет.; ;;;;15.авг;;;;;;20.0;8.0;Осадков нет;12;;;;
27.01.2024 18:00;11.июн;759.7;771.5;;78;Ветер, дующий с западо-юго-запада;1;;;; ;;;;;;;;;;;07.авг;Осадков нет;1;;;;
27.01.2024 17:00;14.мар;759.4;771.3;;61;Ветер, дующий с западо-северо-запада;1;;;; ;;;;;;;;;;;06.авг;Осадков нет;1;;;;
27.01.2024 16:00;15.мар;759.1;770.8;-0.2;58;Ветер, дующий с западо-северо-запада;2;;;Облаков нет.; ;;;;;;;;;;20.0;06.сен;;;;;;
27.01.2024 15:00;15.янв;759.1;770.8;;59;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;07.фев;Осадков нет;1;;;;
27.01.2024 14:00;14.июл;758.8;770.6;;61;Ветер, дующий с северо-запада;2;;;; ;;;;;;;;;;;07.янв;Осадков нет;1;;;;
27.01.2024 13:00;14.янв;759.3;771.1;-0.2;63;Переменное направление;2;;;Облаков нет.; ;;;;;;;;;;25.0;07.янв;Осадков нет;6;;;;
27.01.2024 12:00;13.авг;759.4;771.2;;65;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;07.фев;Осадков нет;1;;;;
27.01.2024 11:00;12.мар;759.7;771.5;;74;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;07.июл;Осадков нет;1;;;;
27.01.2024 10:00;10.май;759.5;771.3;1.0;81;Ветер, дующий с северо-северо-востока;3;;;Облаков нет.; ;;;;;;;;;;25.0;07.апр;;;;;;
27.01.2024 9:00;09.май;759.1;771.0;;88;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;07.июн;Осадков нет;1;;;;
27.01.2024 8:00;08.мар;758.8;770.5;;89;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;06.май;Осадков нет;1;;;;
27.01.2024 7:00;09.янв;758.5;770.2;0.5;88;Переменное направление;1;;;90  или более, но не 100%; ;;;08.сен;;Слоисто-кучевые, образовавшиеся не из кучевых.;90  или более, но не 100%;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;07.фев;Осадков нет;12;;;;
27.01.2024 6:00;09.май;758.2;769.9;;87;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;07.май;Осадков нет;1;;;;
27.01.2024 5:00;09.апр;758.2;769.9;;89;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;07.июн;Осадков нет;1;;;;
27.01.2024 4:00;09.авг;758.0;769.8;-0.1;87;Ветер, дующий с северо-северо-востока;1;;;70 – 80%.; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;70 – 80%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;16.0;07.июл;;;;;;
27.01.2024 3:00;09.июл;758.2;769.9;;87;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;07.июл;Осадков нет;1;;;;
27.01.2024 2:00;10.0;758.1;769.9;;86;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;07.июл;Осадков нет;1;;;;
27.01.2024 1:00;10.янв;758.1;769.9;-0.3;86;Ветер, дующий с севера;2;;;70 – 80%.; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;70 – 80%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;16.0;07.сен;Осадков нет;6;;;;
27.01.2024 0:00;10.июл;758.2;769.9;;84;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;08.янв;Осадков нет;1;;;;
26.01.2024 23:00;10.июл;758.5;770.3;;83;Ветер, дующий с востоко-северо-востока;3;;;; ;;;;;;;;;;;07.сен;Осадков нет;1;;;;
26.01.2024 22:00;11.мар;758.4;770.2;0.2;84;Ветер, дующий с востоко-северо-востока;1;;;Облаков нет.; ;;;;;;;;;;20.0;08.июн;;;;;;
26.01.2024 21:00;11.июн;758.2;770.0;;80;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;08.мар;Осадков нет;1;;;;
26.01.2024 20:00;11.май;757.9;769.7;;81;Ветер, дующий с востоко-юго-востока;2;;;; ;;;;;;;;;;;08.апр;Осадков нет;1;;;;
26.01.2024 19:00;11.мар;758.2;769.9;0.3;84;Ветер, дующий с юго-востока;1;;;Облаков нет.; ;;;;14.июл;;;;;;20.0;08.июл;Осадков нет;12;;;;
26.01.2024 18:00;11.июл;757.9;769.7;;82;Штиль, безветрие;0;;;; ;;;;;;;;;;;08.июл;Осадков нет;1;;;;
26.01.2024 17:00;13.мар;757.6;769.3;;74;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;08.июл;Осадков нет;1;;;;
26.01.2024 16:00;13.сен;757.9;769.6;-0.4;73;Ветер, дующий с запада;1;;;Облаков нет.; ;;;;;;;;;;20.0;09.янв;;;;;;
26.01.2024 15:00;13.сен;758.1;769.9;;71;Ветер, дующий с западо-северо-запада;2;;;; ;;;;;;;;;;;08.июл;Осадков нет;1;;;;
26.01.2024 14:00;14.май;757.9;769.6;;69;Ветер, дующий с северо-запада;2;;;; ;;;;;;;;;;;08.сен;Осадков нет;1;;;;
26.01.2024 13:00;14.фев;758.3;770.1;-0.5;73;Ветер, дующий с северо-северо-запада;1;;;90  или более, но не 100%; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;90  или более, но не 100%;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;09.мар;Осадков нет;6;;;;
26.01.2024 12:00;13.июл;758.5;770.3;;74;Штиль, безветрие;0;;;; ;;;;;;;;;;;09.янв;Осадков нет;1;;;;
26.01.2024 11:00;11.янв;758.8;770.6;;81;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;8.0;Осадков нет;1;;;;
26.01.2024 10:00;08.июн;758.8;770.6;0.9;90;Ветер, дующий с севера;2;;;70 – 80%.; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;70 – 80%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;07.янв;;;;;;
26.01.2024 9:00;07.авг;758.5;770.2;;92;Ветер, дующий с севера;3;;;; ;;;;;;;;;;;06.июн;Осадков нет;1;;;;
26.01.2024 8:00;07.май;758.1;769.9;;94;Ветер, дующий с востока;2;;;; ;;;;;;;;;;;06.июн;Осадков нет;1;;;;
26.01.2024 7:00;06.июн;757.9;769.7;0.3;95;Ветер, дующий с северо-северо-востока;2;;;50%.; ;;;5.0;;Слоисто-кучевые, образовавшиеся не из кучевых.;50%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;7.0;05.сен;Осадков нет;12;;;;
26.01.2024 6:00;05.авг;757.6;769.4;;97;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;05.мар;Осадков нет;1;;;;
26.01.2024 5:00;05.апр;757.3;769.1;;97;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;04.сен;Осадков нет;1;;;;
26.01.2024 4:00;06.янв;757.6;769.3;-0.3;95;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;05.апр;;;;;;
26.01.2024 3:00;05.сен;757.7;769.5;;95;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;05.янв;Осадков нет;1;;;;
26.01.2024 2:00;8.0;757.9;769.6;;92;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;06.июл;Осадков нет;1;;;;
26.01.2024 1:00;08.апр;757.9;769.6;0.3;90;Переменное направление;1;;;50%.; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;50%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;16.0;06.авг;Осадков нет;6;;;;
26.01.2024 0:00;09.май;758.0;769.8;;87;Штиль, безветрие;0;;;; ;;;;;;;;;;;07.апр;Осадков нет;1;;;;
25.01.2024 23:00;09.мар;758.0;769.8;;87;Ветер, дующий с востока;1;;;; ;;;;;;;;;;;07.фев;Осадков нет;1;;;;
25.01.2024 22:00;09.мар;757.6;769.4;;85;Ветер, дующий с юго-юго-востока;1;;;; ;;;;;;;2500 или более, или облаков нет.;;;20.0;06.сен;Осадков нет;1;;;;
25.01.2024 21:00;09.авг;757.6;769.3;;82;Ветер, дующий с юго-юго-востока;2;;;; ;;;;;;;;;;;06.сен;Осадков нет;1;;;;
25.01.2024 20:00;10.апр;757.6;769.3;;88;Штиль, безветрие;0;;;; ;;;;;;;;;;;08.май;Осадков нет;1;;;;
25.01.2024 19:00;11.апр;757.4;769.2;0.9;86;Ветер, дующий с юга;1;;;; ;;;;16.фев;;;2500 или более, или облаков нет.;;;20.0;09.фев;Осадков нет;12;;;;
25.01.2024 18:00;12.мар;757.0;768.8;;84;Ветер, дующий с западо-юго-запада;1;;;; ;;;;;;;;;;;09.июн;Осадков нет;1;;;;
25.01.2024 17:00;14.апр;756.6;768.4;;67;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;08.фев;Осадков нет;1;;;;
25.01.2024 16:00;15.янв;756.5;768.3;-0.6;67;Ветер, дующий с севера;2;;;40%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;Облаков нет.;2500 или более, или облаков нет.;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";30.0;08.сен;;;;;;
25.01.2024 15:00;15.фев;756.7;768.4;;65;Ветер, дующий с севера;3;;;; ;;;;;;;;;;;08.июл;Осадков нет;1;;;;
25.01.2024 14:00;15.0;756.6;768.4;;66;Штиль, безветрие;0;;;; ;;;;;;;;;;;08.июл;Осадков нет;1;;;;
25.01.2024 13:00;14.апр;757.1;768.9;-1.0;68;Ветер, дующий с севера;2;;;40%.; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;40%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;08.июн;Осадков нет;6;;;;
25.01.2024 12:00;13.июн;757.5;769.3;;72;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;08.июн;Осадков нет;1;;;;
25.01.2024 11:00;11.апр;758.2;770.0;;75;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;07.янв;Осадков нет;1;;;;
25.01.2024 10:00;09.май;758.1;769.9;0.2;81;Ветер, дующий с северо-северо-востока;1;;;70 – 80%.; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;70 – 80%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;06.мар;;;;;;
25.01.2024 9:00;08.май;758.0;769.8;;84;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;6.0;Осадков нет;1;;;;
25.01.2024 8:00;8.0;758.1;769.9;;85;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;05.июн;Осадков нет;1;;;;
25.01.2024 7:00;08.июн;757.9;769.6;-0.6;89;Ветер, дующий с северо-востока;2;;;40%.; ;;;07.сен;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;40%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;06.авг;Осадков нет;12;;;;
25.01.2024 6:00;07.сен;757.8;769.6;;90;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;06.апр;Осадков нет;1;;;;
25.01.2024 5:00;08.июл;757.8;769.6;;90;Штиль, безветрие;0;;;; ;;;;;;;;;;;07.янв;Осадков нет;1;;;;
25.01.2024 4:00;08.июл;758.5;770.2;-0.9;89;Переменное направление;1;;;; ;;;;;;;;;;;7.0;;;;;;
25.01.2024 3:00;08.май;758.8;770.6;;87;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;06.апр;Осадков нет;1;;;;
25.01.2024 2:00;09.июл;759.0;770.8;;83;Ветер, дующий с востока;3;;;; ;;;;;;;;;;;7.0;Осадков нет;1;;;;
25.01.2024 1:00;08.мар;759.4;771.2;-0.8;87;Ветер, дующий с востоко-юго-востока;2;;;Облаков нет.; ;;;;;;;;;;20.0;06.фев;Осадков нет;6;;;;
25.01.2024 0:00;08.авг;759.8;771.6;;86;Ветер, дующий с юго-юго-востока;2;;;; ;;;;;;;;;;;06.июн;Осадков нет;1;;;;
24.01.2024 23:00;08.июн;760.1;771.9;;86;Ветер, дующий с востоко-юго-востока;2;;;; ;;;;;;;;;;;06.апр;Осадков нет;1;;;;
24.01.2024 22:00;9.0;760.2;772.0;-0.4;87;Ветер, дующий с востоко-юго-востока;2;;;Облаков нет.; ;;;;;;;;;;16.0;06.сен;;;;;;
24.01.2024 21:00;09.апр;760.4;772.3;;82;Ветер, дующий с востока;2;;;; ;;;;;;;;;;;06.апр;Осадков нет;1;;;;
24.01.2024 20:00;08.сен;760.6;772.4;;84;Штиль, безветрие;0;;;; ;;;;;;;;;;;06.мар;Осадков нет;1;;;;
24.01.2024 19:00;11.фев;760.6;772.3;-0.3;81;Ветер, дующий с юго-востока;2;;;60%.; ;;;;16.0;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;Облаков нет.;2500 или более, или облаков нет.;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перисто-слоистые, покрывающие все небо.;16.0;8.0;Осадков нет;12;;;;
24.01.2024 18:00;11.авг;760.9;772.7;;80;Штиль, безветрие;0;;;; ;;;;;;;;;;;08.апр;Осадков нет;1;;;;
24.01.2024 16:00;15.июн;760.9;772.6;-1.1;48;Ветер, дующий с запада;2;;;70 – 80%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;Облаков нет.;2500 или более, или облаков нет.;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перисто-слоистые, покрывающие все небо.;20.0;04.июн;;;;;;
24.01.2024 15:00;15.май;760.9;772.7;;47;Ветер, дующий с запада;2;;;; ;;;;;;;;;;;04.мар;Осадков нет;1;;;;
