Дата;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
24.01.2024 12:00;-1.0;745.6;759.7;-1.6;89;Ветер, дующий с юго-юго-запада;1;;;100%.; ;;;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;200-300;;;12.0;-2.6;;;;;;
24.01.2024 9:00;-2.1;747.2;761.4;-0.8;90;Ветер, дующий с юга;1;;;100%.;Состояние неба в общем не изменилось. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;-3.0;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;200-300;;;11.0;-3.5;1.0;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;42.0
24.01.2024 6:00;-2.4;748.0;762.3;-1.2;86;Ветер, дующий с юга;1;;;100%.;Состояние неба в общем не изменилось. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;-3.0;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;;;15.0;-4.4;3.0;12;;;;
24.01.2024 3:00;-2.8;749.2;763.6;-0.4;86;Ветер, дующий с юго-юго-запада;1;;;100%.;Снег непрерывный слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;Высокослоистые непросвечивающие или слоисто-дождевые.;;6.0;-4.9;;;;;;
24.01.2024 0:00;-2.7;749.6;763.9;-0.3;88;Ветер, дующий с юго-юго-запада;1;;;100%.;Снег непрерывный слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;Высокослоистые непросвечивающие или слоисто-дождевые.;;6.0;-4.4;;;;;;
23.01.2024 21:00;-2.7;749.9;764.2;-0.2;90;Ветер, дующий с юга;1;;;100%.;Снег непрерывный умеренный в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;-2.7;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;Высокослоистые непросвечивающие или слоисто-дождевые.;;02.май;-4.2;2.0;12;;;;
23.01.2024 18:00;-3.3;750.1;764.5;0.0;92;Ветер, дующий с юга;2;;;100%.;Снег непрерывный умеренный в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;Высокослоистые непросвечивающие или слоисто-дождевые.;;02.янв;-4.5;0.9;12;;;;
23.01.2024 15:00;-3.7;750.1;764.4;-0.3;79;Ветер, дующий с юга;2;;;100%.;Снег непрерывный слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;;;11.0;-6.8;;;;;;
23.01.2024 12:00;-4.0;750.4;764.8;0.5;76;Ветер, дующий с юга;2;;;100%.;Снег непрерывный слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;;;14.0;-7.7;;;;;;
23.01.2024 9:00;-4.9;749.9;764.3;-1.2;77;Ветер, дующий с юго-юго-востока;2;;;100%.;Снег непрерывный слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;-6.0;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;100%.;2000-2500;Высокослоистые непросвечивающие или слоисто-дождевые.;;12.0;-8.3;Следы осадков;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;39.0
23.01.2024 6:00;-5.0;751.1;765.5;-1.4;73;Ветер, дующий с юго-юго-востока;2;;;100%.; ;;;-6.0;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;100%.;2000-2500;Высокослоистые просвечивающие.;;19.0;-9.2;Осадков нет;12;;;;
23.01.2024 3:00;-5.6;752.5;766.9;-1.2;71;Ветер, дующий с юго-юго-востока;2;;;100%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;100%.;2500 или более, или облаков нет.;Высокослоистые просвечивающие.;;20.0;-10.0;;;;;;
23.01.2024 0:00;-5.7;753.7;768.2;-2.1;68;Ветер, дующий с юго-юго-востока;2;;;70 – 80%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;70 – 80%.;2500 или более, или облаков нет.;Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-10.8;;;;;;
22.01.2024 21:00;-5.9;755.8;770.3;-1.8;69;Ветер, дующий с юга;2;;;20–30%.; ;;;;-5.1;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;20–30%.;2500 или более, или облаков нет.;Высококучевые просвечивающие, расположенные на одном уровне.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-10.8;Осадков нет;12;;;;
22.01.2024 18:00;-5.9;757.6;772.3;-1.8;72;Ветер, дующий с юга;2;;;Облаков нет.; ;;;;;;;;;;20.0;-10.2;Осадков нет;12;;;;
22.01.2024 15:00;-5.5;759.4;773.9;-1.0;71;Ветер, дующий с юга;2;;;20–30%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;20–30%.;2500 или более, или облаков нет.;Высококучевые просвечивающие, расположенные на одном уровне.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-9.9;;;;;;
22.01.2024 12:00;-6.1;760.4;775.1;-0.3;71;Ветер, дующий с юго-юго-запада;1;;;90  или более, но не 100%; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;90  или более, но не 100%;2500 или более, или облаков нет.;Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-10.6;;;;;;
22.01.2024 9:00;-8.4;760.7;775.5;-0.2;81;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;-13.6;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;90  или более, но не 100%;2500 или более, или облаков нет.;"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-11.1;Следы осадков;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;39.0
22.01.2024 6:00;-9.5;760.9;775.8;-0.3;89;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;-13.6;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;90  или более, но не 100%;2500 или более, или облаков нет.;"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";Перистых, перисто-кучевых или перисто-слоистых нет.;19.0;-11.0;Следы осадков;12;;;;
22.01.2024 3:00;-13.4;761.2;776.3;0.0;90;Штиль, безветрие;0;;;20–30%.;Облака в целом рассеиваются или становятся менее развитыми. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.;;;Слоисто-кучевые, образовавшиеся не из кучевых.;20–30%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-14.7;;;;;;
22.01.2024 0:00;-9.4;761.2;776.1;0.1;80;Ветер, дующий с западо-юго-запада;1;;;100%.;Снег неливневый. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;;;20.0;-12.2;;;;;;
21.01.2024 21:00;-10.3;761.1;776.0;01.мар;80;Ветер, дующий с западо-северо-запада;1;;;100%.;Снег непрерывный слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.;;-10.3;Слоисто-кучевые, образовавшиеся не из кучевых.;100%.;300-600;;;18.0;-13.1;Следы осадков;12;;;;
21.01.2024 18:00;-12.7;759.8;774.9;01.апр;86;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;20.0;-14.6;Осадков нет;12;;;;
21.01.2024 15:00;-10.6;758.4;773.3;1.0;73;Ветер, дующий с запада;1;;;Облаков нет.; ;;;;;;;;;;20.0;-14.5;;;;;;
21.01.2024 12:00;-11.0;757.4;772.3;01.май;87;Ветер, дующий с западо-северо-запада;1;;;Облаков нет.; ;;;;;;;;;;19.0;-12.8;;;;;;
21.01.2024 9:00;-15.6;755.9;771.1;02.янв;86;Штиль, безветрие;0;;;Облаков нет.; ;;;-15.8;;;;;;;18.0;-17.4;Следы осадков;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;41.0
21.01.2024 6:00;-14.8;753.8;768.9;01.авг;88;Штиль, безветрие;0;;;Облаков нет.; ;;;-14.8;;;;;;;17.0;-16.4;Следы осадков;12;;;;
21.01.2024 3:00;-10.8;752.0;766.8;01.май;89;Ветер, дующий с северо-запада;1;;;Облаков нет.;Состояние неба в общем не изменилось. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.;;;;;;;;15.0;-12.3;;;;;;
21.01.2024 0:00;-7.3;750.5;765.1;01.янв;76;Ветер, дующий с северо-запада;1;;;20–30%.;Облака в целом рассеиваются или становятся менее развитыми. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;20–30%.;2500 или более, или облаков нет.;Высококучевые просвечивающие, расположенные на одном уровне.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-10.8;;;;;;
20.01.2024 21:00;-5.1;749.4;763.8;01.янв;80;Ветер, дующий с северо-запада;2;;;90  или более, но не 100%;Снег неливневый. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;;-4.2;Слоисто-кучевые, образовавшиеся не из кучевых.;90  или более, но не 100%;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;17.0;-8.1;Следы осадков;12;;;;
20.01.2024 18:00;-4.7;748.3;762.7;01.фев;85;Ветер, дующий с северо-запада;1;;;100%.;Снег с перерывами слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.;;;Слоисто-кучевые, образовавшиеся не из кучевых.;60%.;600-1000;Высококучевые просвечивающие, расположенные на одном уровне.;;15.0;-6.8;Следы осадков;12;;;;
20.01.2024 15:00;-4.5;747.1;761.5;0.6;80;Ветер, дующий с запада;1;;;70 – 80%.; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;70 – 80%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;15.0;-7.4;;;;;;
20.01.2024 12:00;-6.3;746.5;760.9;0.6;85;Ветер, дующий с запада;1;;;90  или более, но не 100%; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;60%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.;13.0;-8.4;;;;;;
20.01.2024 9:00;-6.8;745.9;760.3;1.0;89;Штиль, безветрие;0;;;100%.; ;;;-10.8;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;200-300;;;11.0;-8.3;Осадков нет;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;42.0
20.01.2024 6:00;-7.1;744.9;759.4;0.2;88;Ветер, дующий с западо-северо-запада;1;;;100%.; ;;;-10.8;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;100%.;2500 или более, или облаков нет.;"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";;16.0;-8.8;Осадков нет;12;;;;
20.01.2024 3:00;-9.7;744.7;759.2;0.8;91;Штиль, безветрие;0;;;100%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;20–30%.;2500 или более, или облаков нет.;Высококучевые просвечивающие, расположенные на одном уровне.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;12.0;-10.9;;;;;;
20.01.2024 0:00;-9.7;743.9;758.5;01.янв;92;Штиль, безветрие;0;;;70 – 80%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;Облаков нет.;2500 или более, или облаков нет.;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;14.0;-10.8;;;;;;
19.01.2024 21:00;-8.2;742.8;757.3;01.апр;92;Ветер, дующий с запада;1;;;70 – 80%.; ;;;;-4.1;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;Облаков нет.;2500 или более, или облаков нет.;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;17.0;-9.3;Осадков нет;12;;;;
19.01.2024 18:00;-8.1;741.4;755.8;02.фев;90;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;17.0;-9.4;Осадков нет;12;;;;
19.01.2024 15:00;-5.2;739.2;753.4;01.авг;79;Ветер, дующий с запада;1;;;70 – 80%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;20–30%.;2500 или более, или облаков нет.;Высококучевые просвечивающие, расположенные на одном уровне.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;18.0;-8.3;;;;;;
19.01.2024 12:00;-4.6;737.4;751.5;01.сен;82;Ветер, дующий с западо-юго-запада;1;;;100%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;100%.;2500 или более, или облаков нет.;"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";;19.0;-7.3;;;;;;
19.01.2024 9:00;-5.6;735.5;749.7;02.янв;91;Штиль, безветрие;0;;;90  или более, но не 100%;Облака в целом рассеиваются или становятся менее развитыми. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;-8.3;;Слоисто-кучевые, образовавшиеся не из кучевых.;70 – 80%.;600-1000;Высококучевые просвечивающие, расположенные на одном уровне.;Перистых, перисто-кучевых или перисто-слоистых нет.;13.0;-6.8;4.0;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;42.0
19.01.2024 6:00;-4.7;733.4;747.5;0.7;93;Штиль, безветрие;0;;;100%.;Снег неливневый. ;Снег и/или другие виды твердых осадков;Облака покрывали более половины неба в течение всего соответствующего периода.;-8.3;;Слоисто-кучевые, образовавшиеся не из кучевых.;100%.;1000-1500;;;14.0;-5.7;7.0;12;;;;
19.01.2024 3:00;-6.0;732.7;746.8;-0.2;93;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;Снег и/или другие виды твердых осадков;Метель;;;Слоисто-кучевые, образовавшиеся не из кучевых.;60%.;1000-1500;Высокослоистые непросвечивающие или слоисто-дождевые.;;04.май;-7.0;;;;;;
19.01.2024 0:00;-6.9;732.9;747.1;-1.4;91;Штиль, безветрие;0;;;100%.;Снег непрерывный сильный в срок наблюдения. ;Снег и/или другие виды твердых осадков;Метель;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;Высокослоистые непросвечивающие или слоисто-дождевые.;;01.июн;-8.1;;;;;;
18.01.2024 21:00;-8.3;734.3;748.6;-2.9;89;Ветер, дующий с юго-юго-востока;3;;10;100%.;Снег непрерывный сильный в срок наблюдения. ;Снег и/или другие виды твердых осадков;Метель;;-8.3;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;Высокослоистые непросвечивающие или слоисто-дождевые.;;1.0;-9.8;6.0;12;;;;
18.01.2024 18:00;-9.9;737.2;751.7;-4.3;88;Ветер, дующий с юго-юго-востока;4;;10;100%.;Снег непрерывный сильный в срок наблюдения. ;Снег и/или другие виды твердых осадков;Метель;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";100%.;300-600;Высокослоистые непросвечивающие или слоисто-дождевые.;;0.9;-11.5;3.0;12;;;;
18.01.2024 15:00;-9.7;741.5;756.1;-4.7;66;Ветер, дующий с востоко-юго-востока;3;;;100%.;Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ;Метель;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;100%.;2500 или более, или облаков нет.;"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";;19.0;-14.9;;;;;;
18.01.2024 12:00;-9.9;746.2;760.8;-1.8;67;Ветер, дующий с юго-юго-востока;3;;;100%.;Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ;Метель;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;100%.;2500 или более, или облаков нет.;"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";;20.0;-14.9;;;;;;
18.01.2024 9:00;-13.5;748.0;762.8;-1.0;87;Ветер, дующий с востоко-юго-востока;1;;;20–30%.; ;;;-16.3;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;Облаков нет.;2500 или более, или облаков нет.;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;20.0;-15.2;Осадков нет;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;33.0
18.01.2024 6:00;-15.4;749.0;764.0;0.5;88;Штиль, безветрие;0;;;Облаков нет.; ;;;-15.4;;;;;;;19.0;-17.0;Осадков нет;12;;;;
18.01.2024 3:00;-13.1;748.5;763.3;1.0;86;Штиль, безветрие;0;;;20–30%.; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;20–30%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-15.0;;;;;;
18.01.2024 0:00;-11.3;747.5;762.3;01.июн;77;Ветер, дующий с запада;1;;;90  или более, но не 100%; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;90  или более, но не 100%;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-14.5;;;;;;
